,0
7284,6261
7285,3706
7286,6043
7287,7636
7288,3586
7289,2706
7290,6933
7291,3364
7292,4272
7293,5394
7294,204
7295,2209
7296,6447
7297,6495
7298,652
7299,6156
7300,5078
7301,6864
7302,1409
7303,17
7304,8562
7305,9039
7306,3216
7307,3168
7308,775
7309,388
7310,7876
7311,4153
7312,8988
7313,3410
7314,8024
7315,7354
7316,1307
7317,7442
7318,2518
7319,7651
7320,7850
7321,5139
7322,4064
7323,1108
7324,5873
7325,8758
7326,7103
7327,8123
7328,4182
7329,4071
7330,729
7331,9804
7332,3425
7333,9527
7334,6498
7335,5170
7336,4932
7337,906
7338,2836
7339,8464
7340,1714
7341,4825
7342,3196
7343,1801
7344,6951
7345,9594
7346,1135
7347,915
7348,9655
7349,5027
7350,4572
7351,2602
7352,6949
7353,7459
7354,1863
7355,8688
7356,6833
7357,3516
7358,6844
7359,2764
7360,1957
7361,6110
7362,228
7363,2440
7364,2583
7365,6494
7366,1290
7367,2223
7368,5133
7369,9951
7370,6104
7371,3965
7372,3975
7373,2303
7374,2640
7375,2853
7376,2520
7377,3031
7378,2999
7379,1359
7380,5865
7381,5092
7382,4429
7383,5145
7384,3875
7385,2841
7386,6835
7387,3838
7388,4377
7389,6644
7390,2080
7391,3262
7392,4898
7393,3882
7394,322
7395,8054
7396,746
7397,750
7398,1456
7399,2259
7400,2714
7401,850
7402,2443
7403,3831
7404,4039
7405,8639
7406,6960
7407,9254
7408,5689
7409,6772
7410,9818
7411,7160
7412,8946
7413,8529
7414,1149
7415,8226
7416,4723
7417,1983
7418,7207
7419,959
7420,485
7421,4122
7422,7728
7423,8937
7424,9384
7425,7908
7426,9755
7427,4635
7428,7421
7429,3166
7430,1092
7431,9808
7432,1893
7433,2365
7434,8121
7435,9794
7436,6010
7437,1341
7438,5594
7439,908
7440,9652
7441,7023
7442,3253
7443,9197
7444,2657
7445,8251
7446,8829
7447,2358
7448,6677
7449,8348
7450,8405
7451,2013
7452,7302
7453,1260
7454,5037
7455,8784
7456,8674
7457,9781
7458,7385
7459,1649
7460,2664
7461,1214
7462,263
7463,7621
7464,6699
7465,7994
7466,726
7467,9741
7468,5378
7469,8701
7470,4891
7471,3656
7472,454
7473,5128
7474,5026
7475,6238
7476,9171
7477,2711
7478,3358
7479,4540
7480,460
7481,9234
7482,9265
7483,2945
7484,873
7485,5368
7486,804
7487,7221
7488,5561
7489,457
7490,9056
7491,632
7492,5813
7493,7332
7494,8516
7495,7760
7496,6476
7497,9167
7498,9525
7499,4699
7500,166
7501,2181
7502,9585
7503,1679
7504,2004
7505,9410
7506,6506
7507,2114
7508,9412
7509,1126
7510,3436
7511,8694
7512,6549
7513,8114
7514,3355
7515,2653
7516,5388
7517,3186
7518,7016
7519,4858
7520,8700
7521,8666
7522,2274
7523,9747
7524,281
7525,1323
7526,7269
7527,2994
7528,9111
7529,8899
7530,588
7531,4311
7532,590
7533,9365
7534,9191
7535,5900
7536,9486
7537,1378
7538,3907
7539,1251
7540,1754
7541,24
7542,4276
7543,3085
7544,9553
7545,231
7546,8465
7547,6900
7548,7192
7549,1891
7550,8238
7551,9636
7552,7312
7553,5891
7554,8715
7555,7387
7556,7358
7557,9919
7558,8417
7559,1944
7560,5493
7561,5614
7562,88
7563,4118
7564,3220
7565,9702
7566,8193
7567,313
7568,6636
7569,3744
7570,5756
7571,2903
7572,8901
7573,7062
7574,6939
7575,7963
7576,1030
7577,9809
7578,7871
7579,6511
7580,1489
7581,9734
7582,2375
7583,9950
7584,5691
7585,9849
7586,3687
7587,8773
7588,7682
7589,2197
7590,778
7591,2799
7592,2337
7593,9732
7594,4761
7595,6964
7596,1583
7597,7646
7598,8124
7599,512
7600,4915
7601,362
7602,5413
7603,3155
7604,3579
7605,8818
7606,7003
7607,8129
7608,903
7609,3840
7610,9255
7611,4460
7612,8841
7613,266
7614,201
7615,9700
7616,4441
7617,3854
7618,2386
7619,8553
7620,2923
7621,9539
7622,1084
7623,3846
7624,6614
7625,3861
7626,7783
7627,5416
7628,1974
7629,5956
7630,1559
7631,8849
7632,8950
7633,6596
7634,2760
7635,3184
7636,1463
7637,2822
7638,831
7639,8419
7640,9320
7641,2721
7642,7939
7643,8392
7644,4370
7645,5736
7646,2585
7647,3000
7648,6275
7649,3342
7650,8351
7651,6583
7652,1897
7653,4312
7654,3938
7655,9275
7656,9114
7657,5069
7658,2046
7659,3045
7660,758
7661,1101
7662,6846
7663,5391
7664,3319
7665,7802
7666,1953
7667,4524
7668,2014
7669,2918
7670,7230
7671,2569
7672,2689
7673,985
7674,3835
7675,6388
7676,811
7677,218
7678,2272
7679,7507
7680,3007
7681,3286
7682,326
7683,467
7684,8487
7685,3343
7686,9116
7687,7055
7688,3092
7689,8513
7690,1121
7691,2626
7692,6183
7693,4786
7694,3116
7695,2547
7696,2380
7697,3026
7698,3374
7699,7359
7700,8085
7701,1222
7702,2309
7703,8240
7704,8184
7705,1211
7706,8438
7707,8958
7708,6651
7709,1335
7710,2500
7711,5899
7712,7990
7713,7609
7714,2028
7715,7081
7716,5906
7717,1578
7718,6244
7719,7069
7720,8398
7721,5692
7722,5347
7723,7112
7724,7448
7725,4675
7726,9106
7727,7764
7728,9786
7729,7253
7730,7340
7731,2366
7732,2087
7733,5615
7734,8709
7735,441
7736,1392
7737,697
7738,6302
7739,6172
7740,3793
7741,6592
7742,4042
7743,4165
7744,8696
7745,4240
7746,5834
7747,7272
7748,547
7749,4003
7750,5897
7751,3560
7752,2728
7753,3588
7754,196
7755,3293
7756,999
7757,7443
7758,8699
7759,5382
7760,1032
7761,8154
7762,3189
7763,1964
7764,1886
7765,3883
7766,1621
7767,9938
7768,8245
7769,3989
7770,7914
7771,5744
7772,7357
7773,5000
7774,2261
7775,2212
7776,8583
7777,9411
7778,289
7779,9994
7780,4867
7781,2859
7782,1433
7783,3372
7784,6766
7785,4030
7786,1005
7787,6049
7788,8526
7789,3822
7790,5591
7791,7837
7792,7285
7793,9237
7794,3949
7795,5433
7796,8203
7797,5325
7798,9015
7799,8401
7800,395
7801,3646
7802,235
7803,2131
7804,3814
7805,2347
7806,5447
7807,8874
7808,6977
7809,6735
7810,3148
7811,5952
7812,2377
7813,2997
7814,4959
7815,7784
7816,1932
7817,5784
7818,1518
7819,3477
7820,4260
7821,2951
7822,2793
7823,8475
7824,6971
7825,973
7826,4059
7827,2794
7828,6337
7829,419
7830,4420
7831,8570
7832,8214
7833,7503
7834,5284
7835,3416
7836,9716
7837,763
7838,2173
7839,8642
7840,2290
7841,3837
7842,2353
7843,4674
7844,6081
7845,3713
7846,9842
7847,4667
7848,7709
7849,2621
7850,1508
7851,6286
7852,5905
7853,5701
7854,5310
7855,776
7856,9068
7857,232
7858,63
7859,9003
7860,649
7861,6902
7862,1273
7863,1756
7864,7059
7865,1330
7866,214
7867,5593
7868,4066
7869,3100
7870,6264
7871,6098
7872,7119
7873,7610
7874,7345
7875,855
7876,1150
7877,6892
7878,1284
7879,1835
7880,7409
7881,1498
7882,5001
7883,6671
7884,5087
7885,2424
7886,6839
7887,594
7888,7297
7889,9518
7890,5857
7891,7487
7892,3789
7893,4995
7894,42
7895,4302
7896,2339
7897,8410
7898,158
7899,8948
7900,7109
7901,3622
7902,5256
7903,4305
7904,5360
7905,581
7906,4557
7907,7495
7908,2278
7909,5604
7910,9204
7911,122
7912,3203
7913,5276
7914,6460
7915,8934
7916,3688
7917,2539
7918,7362
7919,3917
7920,1524
7921,6793
7922,1630
7923,3967
7924,6174
7925,4820
7926,929
7927,4438
7928,2390
7929,4195
7930,8462
7931,5291
7932,3659
7933,432
7934,7639
7935,4966
7936,8395
7937,4470
7938,5441
7939,2185
7940,1584
7941,3306
7942,44
7943,3946
7944,6157
7945,8130
7946,5443
7947,2828
7948,5225
7949,3029
7950,2535
7951,3082
7952,448
7953,6984
7954,1507
7955,6543
7956,805
7957,9454
7958,3565
7959,912
7960,169
7961,8194
7962,5363
7963,5819
7964,1407
7965,61
7966,7431
7967,3326
7968,2637
7969,8982
7970,5918
7971,9144
7972,9978
7973,4316
7974,179
7975,9669
7976,1981
7977,3552
7978,7516
7979,744
7980,2821
7981,1125
7982,435
7983,19
7984,9109
7985,2332
7986,1008
7987,3455
7988,2991
7989,1501
7990,768
7991,4320
7992,5505
7993,6011
7994,7841
7995,9643
7996,1309
7997,9241
7998,6387
7999,202
8000,9757
8001,2089
8002,2
8003,6004
8004,4729
8005,5010
8006,720
8007,9719
8008,9302
8009,3592
8010,6659
8011,5671
8012,5663
8013,9547
8014,7220
8015,2560
8016,3908
8017,9441
8018,7420
8019,9620
8020,7206
8021,5562
8022,7518
8023,6776
8024,5949
8025,948
8026,7965
8027,4697
8028,1637
8029,3131
8030,5381
8031,4521
8032,6208
8033,593
8034,9508
8035,8968
8036,4055
8037,1592
8038,3504
8039,2614
8040,8018
8041,6333
8042,493
8043,4218
8044,7196
8045,5052
8046,1048
8047,9035
8048,1731
8049,3778
8050,5272
8051,3480
8052,7367
8053,2172
8054,6403
8055,3652
8056,4745
8057,3427
8058,4604
8059,3037
8060,4913
8061,806
8062,2135
8063,1892
8064,4263
8065,7585
8066,7575
8067,7289
8068,2932
8069,4968
8070,1912
8071,3018
8072,4257
8073,3537
8074,1859
8075,8028
8076,5774
8077,6496
8078,8924
8079,4773
8080,6249
8081,5014
8082,4130
8083,27
8084,8935
8085,8429
8086,3215
8087,6090
8088,4998
8089,3701
8090,3955
8091,8680
8092,2651
8093,8232
8094,6442
8095,2158
8096,420
8097,759
8098,3520
8099,3324
8100,5534
8101,285
8102,2233
8103,9891
8104,8641
8105,5661
8106,5181
8107,359
8108,9287
8109,9205
8110,7490
8111,9211
8112,4599
8113,7282
8114,4289
8115,789
8116,2457
8117,3984
8118,8119
8119,4342
8120,2128
8121,8157
8122,4606
8123,121
8124,4532
8125,662
8126,8679
8127,8564
8128,5879
8129,7064
8130,7030
8131,1263
8132,718
8133,9043
8134,9047
8135,5727
8136,3405
8137,8577
8138,5068
8139,1044
8140,3982
8141,9506
8142,43
8143,5024
8144,7556
8145,7577
8146,4503
8147,4953
8148,4412
8149,9686
8150,9528
8151,6675
8152,701
8153,5296
8154,1566
8155,633
8156,9863
8157,29
8158,7447
8159,8423
8160,5643
8161,67
8162,8027
8163,3589
8164,3669
8165,8490
8166,1532
8167,5339
8168,4650
8169,2525
8170,615
8171,5083
8172,561
8173,3284
8174,6277
8175,7481
8176,4669
8177,2170
8178,1398
8179,7749
8180,3332
8181,3437
8182,5971
8183,4560
8184,112
8185,862
8186,877
8187,5090
8188,8044
8189,6200
8190,3234
8191,7370
8192,8063
8193,2110
8194,414
8195,573
8196,2833
8197,7246
8198,7038
8199,4659
8200,4173
8201,9115
8202,5743
8203,6100
8204,6712
8205,7530
8206,7698
8207,1573
8208,2618
8209,9399
8210,5424
8211,765
8212,3857
8213,5970
8214,5173
8215,3519
8216,4515
8217,549
8218,1833
8219,311
8220,1998
8221,8408
8222,329
8223,5966
8224,7116
8225,3931
8226,188
8227,5340
8228,5243
8229,7987
8230,3587
8231,8712
8232,2469
8233,3268
8234,1326
8235,8259
8236,3805
8237,3531
8238,7129
8239,2732
8240,6863
8241,4523
8242,5353
8243,3353
8244,7372
8245,3849
8246,8945
8247,2837
8248,4996
8249,399
8250,3399
8251,4631
8252,686
8253,8162
8254,6782
8255,9427
8256,2533
8257,9893
8258,8479
8259,9430
8260,6925
8261,4131
8262,6138
8263,9010
8264,4527
8265,3207
8266,2862
8267,542
8268,1457
8269,6810
8270,6212
8271,5095
8272,3347
8273,673
8274,85
8275,9517
8276,3377
8277,5261
8278,2330
8279,3047
8280,7249
8281,9858
8282,9196
8283,4948
8284,7243
8285,5715
8286,1287
8287,1659
8288,8005
8289,9649
8290,6838
8291,5044
8292,8695
8293,8096
8294,2958
8295,8668
8296,7611
8297,7771
8298,6526
8299,6608
8300,2016
8301,4138
8302,1567
8303,7768
8304,7922
8305,6226
8306,446
8307,7381
8308,2433
8309,9123
8310,9502
8311,7228
8312,7082
8313,5674
8314,5942
8315,2072
8316,4000
8317,7158
8318,2579
8319,6233
8320,552
8321,9426
8322,5981
8323,7739
8324,3387
8325,8069
8326,1403
8327,3725
8328,173
8329,9482
8330,2287
8331,1595
8332,3720
8333,3143
8334,9202
8335,3156
8336,5174
8337,8150
8338,8244
8339,3993
8340,3968
8341,4011
8342,4576
8343,6014
8344,4449
8345,9825
8346,6041
8347,6616
8348,6566
8349,6747
8350,9933
8351,5179
8352,2200
8353,9721
8354,70
8355,6485
8356,3811
8357,6203
8358,523
8359,2018
8360,1718
8361,4856
8362,7583
8363,1882
8364,6392
8365,3512
8366,2658
8367,8064
8368,3545
8369,7278
8370,8767
8371,6381
8372,8604
8373,397
8374,636
8375,2665
8376,7250
8377,3865
8378,5076
8379,871
8380,2843
8381,9680
8382,5999
8383,7117
8384,3107
8385,7824
8386,1598
8387,4292
8388,7261
8389,1506
8390,5257
8391,3109
8392,4616
8393,699
8394,7203
8395,2239
8396,5436
8397,2559
8398,6748
8399,3245
8400,1072
8401,3663
8402,8549
8403,4371
8404,4243
8405,921
8406,6652
8407,5023
8408,9529
8409,1355
8410,8974
8411,1163
8412,6982
8413,269
8414,4673
8415,4105
8416,4608
8417,4430
8418,4636
8419,64
8420,2708
8421,2733
8422,2676
8423,706
8424,9304
8425,18
8426,6887
8427,7897
8428,6909
8429,9169
8430,5009
8431,2536
8432,7188
8433,9648
8434,6729
8435,8622
8436,6930
8437,8744
8438,3748
8439,4482
8440,6573
8441,3317
8442,6469
8443,3050
8444,4204
8445,7849
8446,7846
8447,6322
8448,9626
8449,1449
8450,1558
8451,165
8452,41
8453,2021
8454,7174
8455,1086
8456,9618
8457,425
8458,3604
8459,6836
8460,3581
8461,1574
8462,3301
8463,6789
8464,3624
8465,7790
8466,4324
8467,4435
8468,7592
8469,9598
8470,957
8471,5464
8472,7830
8473,5953
8474,3380
8475,345
8476,2780
8477,8669
8478,2792
8479,9163
8480,7859
8481,4253
8482,8495
8483,292
8484,2759
8485,6389
8486,1952
8487,7866
8488,4910
8489,2142
8490,2767
8491,5885
8492,1440
8493,4344
8494,238
8495,7151
8496,1645
8497,4719
8498,9108
8499,7806
8500,9226
8501,9174
8502,5486
8503,2115
8504,3333
8505,2350
8506,3278
8507,6199
8508,7149
8509,5205
8510,4467
8511,9172
8512,6466
8513,4654
8514,9834
8515,9223
8516,1601
8517,1548
8518,5290
8519,8222
8520,1055
8521,7504
8522,6721
8523,8137
8524,516
8525,5637
8526,898
8527,6262
8528,1316
8529,2083
8530,9865
8531,8506
8532,676
8533,3562
8534,7286
8535,5602
8536,7162
8537,9658
8538,8816
8539,9012
8540,4504
8541,9407
8542,7934
8543,2819
8544,4236
8545,5749
8546,7189
8547,2735
8548,509
8549,9432
8550,2639
8551,6662
8552,7701
8553,2616
8554,6417
8555,2782
8556,6423
8557,8613
8558,7857
8559,597
8560,1342
8561,2984
8562,1967
8563,9509
8564,8922
8565,1349
8566,5196
8567,1414
8568,9134
8569,2292
8570,6489
8571,6189
8572,1480
8573,8409
8574,7555
8575,2430
8576,7730
8577,9673
8578,7224
8579,8051
8580,911
8581,7280
8582,6324
8583,1244
8584,5438
8585,1803
8586,6395
8587,8427
8588,2009
8589,3390
8590,3992
8591,4365
8592,9934
8593,946
8594,4816
8595,2959
8596,9793
8597,1654
8598,2798
8599,7727
8600,5878
8601,8713
8602,7692
8603,7187
8604,1587
8605,7453
8606,7077
8607,960
8608,1388
8609,6114
8610,4840
8611,8660
8612,777
8613,3272
8614,6889
8615,7656
8616,4175
8617,5110
8618,7451
8619,2630
8620,8175
8621,2477
8622,3213
8623,9942
8624,331
8625,1739
8626,8542
8627,8474
8628,7438
8629,1377
8630,8952
8631,5916
8632,3161
8633,2710
8634,1676
8635,6814
8636,351
8637,5542
8638,8346
8639,3997
8640,9026
8641,2407
8642,1166
8643,9964
8644,6336
8645,5735
8646,2885
8647,4012
8648,490
8649,5324
8650,3412
8651,2818
8652,1087
8653,4954
8654,2530
8655,1694
8656,2594
8657,1031
8658,9997
8659,7466
8660,4346
8661,1282
8662,9867
8663,40
8664,3614
8665,5709
8666,5950
8667,8790
8668,8299
8669,1572
8670,7363
8671,2973
8672,6478
8673,2670
8674,631
8675,971
8676,7051
8677,6638
8678,5114
8679,8793
8680,5876
8681,5365
8682,6137
8683,9355
8684,1531
8685,6881
8686,2576
8687,595
8688,4824
8689,2517
8690,1626
8691,2957
8692,9310
8693,1346
8694,7161
8695,1906
8696,6525
8697,2615
8698,1719
8699,5085
8700,1234
8701,264
8702,4043
8703,4720
8704,6692
8705,4388
8706,4325
8707,6824
8708,4973
8709,2781
8710,8667
8711,5207
8712,2507
8713,1743
8714,3676
8715,4895
8716,1590
8717,7219
8718,3261
8719,641
8720,5020
8721,6265
8722,456
8723,9996
8724,2729
8725,6109
8726,1842
8727,8151
8728,7943
8729,6591
8730,7781
8731,2607
8732,5151
8733,8105
8734,1406
8735,8404
8736,6306
8737,2789
8738,4244
8739,8035
8740,4115
8741,6956
8742,9339
8743,9448
8744,2513
8745,4318
8746,6571
8747,4300
8748,562
8749,6585
8750,7840
8751,6168
8752,6552
8753,710
8754,9587
8755,5628
8756,7875
8757,4507
8758,5795
8759,367
8760,4641
8761,2971
8762,9707
8763,2344
8764,6309
8765,2312
8766,3365
8767,8047
8768,1474
8769,1784
8770,1118
8771,3845
8772,4743
8773,3689
8774,8058
8775,9422
8776,9006
8777,8236
8778,6765
8779,3149
8780,7733
8781,687
8782,2633
8783,7949
8784,5201
8785,3847
8786,6843
8787,7465
8788,57
8789,8814
8790,1062
8791,9534
8792,7872
8793,6665
8794,3110
8795,7498
8796,6813
8797,2455
8798,3080
8799,4552
8800,6376
8801,644
8802,1261
8803,6831
8804,8614
8805,6443
8806,4849
8807,7276
8808,3525
8809,8133
8810,8596
8811,4366
8812,570
8813,8142
8814,5646
8815,1158
8816,7848
8817,818
8818,2598
8819,5322
8820,8345
8821,6365
8822,5750
8823,6637
8824,7862
8825,9577
8826,518
8827,5148
8828,5860
8829,7594
8830,9815
8831,5158
8832,4618
8833,623
8834,3173
8835,734
8836,90
8837,1451
8838,2852
8839,1699
8840,7348
8841,2961
8842,5821
8843,2741
8844,2001
8845,9852
8846,8761
8847,3227
8848,2910
8849,7037
8850,3473
8851,3040
8852,7789
8853,1136
8854,2120
8855,8480
8856,2476
8857,7305
8858,4290
8859,4464
8860,650
8861,2784
8862,384
8863,6062
8864,5036
8865,5915
8866,9092
8867,7581
8868,6132
8869,6449
8870,9584
8871,7373
8872,1024
8873,1362
8874,3071
8875,5757
8876,8860
8877,2157
8878,8198
8879,8300
8880,3696
8881,6828
8882,1919
8883,392
8884,540
8885,4124
8886,7911
8887,3446
8888,606
8889,5508
8890,9912
8891,8600
8892,4121
8893,883
8894,2953
8895,2225
8896,9020
8897,7502
8898,6033
8899,2254
8900,6906
8901,9062
8902,6648
8903,1034
8904,6242
8905,7619
8906,2050
8907,576
8908,7572
8909,7500
8910,8118
8911,7229
8912,2360
8913,5998
8914,7654
8915,4878
8916,5617
8917,2092
8918,7478
8919,975
8920,3881
8921,7167
8922,2893
8923,9048
8924,6236
8925,3303
8926,7474
8927,8673
8928,4967
8929,2963
8930,6508
8931,9928
8932,4753
8933,5665
8934,6470
8935,1422
8936,6565
8937,7319
8938,4844
8939,2354
8940,5707
8941,1701
8942,1107
8943,324
8944,925
8945,6785
8946,5987
8947,1853
8948,1459
8949,6146
8950,1280
8951,8015
8952,4609
8953,8460
8954,7231
8955,8819
8956,9058
8957,8025
8958,7006
8959,127
8960,7156
8961,1611
8962,5755
8963,6141
8964,5969
8965,7977
8966,8483
8967,8101
8968,2936
8969,5544
8970,5855
8971,2372
8972,9415
8973,6862
8974,9739
8975,5437
8976,8199
8977,7439
8978,2550
8979,4792
8980,4658
8981,9566
8982,4970
8983,7766
8984,8071
8985,437
8986,2464
8987,6575
8988,7785
8989,8241
8990,8900
8991,1580
8992,989
8993,1690
8994,6349
8995,8845
8996,5253
8997,9374
8998,2447
8999,8788
9000,8152
9001,6046
9002,7366
9003,9038
9004,4798
9005,7745
9006,6123
9007,3167
9008,6688
9009,6755
9010,8053
9011,613
9012,6234
9013,6563
9014,4261
9015,7886
9016,9640
9017,7146
9018,4975
9019,6056
9020,9689
9021,3884
9022,6996
9023,9260
9024,6117
9025,6359
9026,2865
9027,6175
9028,2644
9029,1380
9030,3025
9031,5194
9032,5180
9033,2213
9034,7696
9035,5488
9036,9939
9037,6581
9038,981
9039,9037
9040,6639
9041,8048
9042,5246
9043,783
9044,9854
9045,2373
9046,7724
9047,9494
9048,7043
9049,1751
9050,6622
9051,3758
9052,3717
9053,2870
9054,2399
9055,3985
9056,1339
9057,6953
9058,1624
9059,5373
9060,1466
9061,7026
9062,247
9063,1910
9064,6448
9065,8587
9066,6520
9067,3091
9068,7655
9069,3435
9070,129
9071,2674
9072,2563
9073,1741
9074,6920
9075,10
9076,3705
9077,4086
9078,3051
9079,1921
9080,7663
9081,3383
9082,9135
9083,5597
9084,2168
9085,5031
9086,5805
9087,952
9088,1556
9089,5248
9090,1105
9091,3842
9092,7429
9093,2458
9094,9027
9095,5816
9096,3106
9097,2671
9098,3489
9099,6707
9100,146
9101,2890
9102,5944
9103,9046
9104,4208
9105,8755
9106,6299
9107,5159
9108,2228
9109,8041
9110,5521
9111,6455
9112,7630
9113,2631
9114,8328
9115,7856
9116,3844
9117,9505
9118,1904
9119,385
9120,2712
9121,1577
9122,8420
9123,4548
9124,3076
9125,6178
9126,6767
9127,4958
9128,3677
9129,294
9130,4384
9131,738
9132,888
9133,1128
9134,4870
9135,5119
9136,8173
9137,5558
9138,7351
9139,780
9140,3832
9141,9866
9142,4505
9143,4837
9144,3923
9145,9214
9146,7616
9147,1663
9148,982
9149,9235
9150,8111
9151,1304
9152,923
9153,11
9154,3329
9155,8387
9156,2553
9157,7252
9158,9218
9159,1666
9160,8620
9161,709
9162,3899
9163,9101
9164,9958
9165,6849
9166,2595
9167,7743
9168,172
9169,9221
9170,6405
9171,4979
9172,1774
9173,3573
9174,4408
9175,7815
9176,1634
9177,1540
9178,2242
9179,6008
9180,8503
9181,1074
9182,7240
9183,6753
9184,477
9185,1550
9186,9297
9187,7962
9188,3132
9189,5737
9190,3541
9191,969
9192,1004
9193,5298
9194,5926
9195,918
9196,3158
9197,5352
9198,5132
9199,9663
9200,6488
9201,5914
9202,2045
9203,3217
9204,2925
9205,2645
9206,3722
9207,9711
9208,1041
9209,6625
9210,9104
9211,7887
9212,8771
9213,2844
9214,2022
9215,4188
9216,9080
9217,9279
9218,2820
9219,1292
9220,1054
9221,8217
9222,4409
9223,5844
9224,7194
9225,5168
9226,4336
9227,2914
9228,4517
9229,1650
9230,688
9231,5644
9232,9973
9233,4213
9234,7807
9235,1554
9236,8911
9237,6740
9238,6047
9239,7070
9240,704
9241,6940
9242,66
9243,9473
9244,5660
9245,8019
9246,3486
9247,2218
9248,9923
9249,7294
9250,106
9251,7479
9252,8735
9253,1295
9254,9173
9255,7773
9256,8020
9257,1979
9258,7486
9259,3282
9260,9909
9261,3610
9262,1934
9263,74
9264,3389
9265,951
9266,117
9267,1792
9268,8585
9269,7284
9270,2613
9271,8908
9272,4794
9273,1371
9274,4655
9275,3783
9276,5035
9277,6912
9278,1961
9279,4074
9280,8671
9281,8823
9282,3124
9283,9661
9284,4951
9285,6743
9286,986
9287,1808
9288,4708
9289,8305
9290,4961
9291,1757
9292,8765
9293,9836
9294,8100
9295,3195
9296,8068
9297,5694
9298,978
9299,3190
9300,8122
9301,730
9302,2549
9303,2052
9304,8869
9305,5704
9306,3608
9307,1930
9308,3825
9309,5182
9310,350
9311,8795
9312,9737
9313,6722
9314,1465
9315,3568
9316,7706
9317,1895
9318,81
9319,4502
9320,9424
9321,6502
9322,8543
9323,6966
9324,4882
9325,8065
9326,4387
9327,9328
9328,7389
9329,7964
9330,3361
9331,6125
9332,1257
9333,8050
9334,4029
9335,6467
9336,379
9337,265
9338,1735
9339,6624
9340,6065
9341,45
9342,8971
9343,4270
9344,8561
9345,9682
9346,9358
9347,4693
9348,4303
9349,2294
9350,410
9351,6036
9352,9540
9353,2127
9354,801
9355,6491
9356,8630
9357,6926
9358,3108
9359,2700
9360,6181
9361,7471
9362,8282
9363,1172
9364,9678
9365,4847
9366,5107
9367,2068
9368,5321
9369,5220
9370,3559
9371,5993
9372,5017
9373,4601
9374,3564
9375,4626
9376,9688
9377,4107
9378,4098
9379,1120
9380,5932
9381,4933
9382,5901
9383,9497
9384,2155
9385,6237
9386,5489
9387,4045
9388,7950
9389,6296
9390,3935
9391,2376
9392,6345
9393,8160
9394,9081
9395,5882
9396,2904
9397,1553
9398,6994
9399,7722
9400,9925
9401,8191
9402,4740
9403,6360
9404,3392
9405,7774
9406,4809
9407,8676
9408,8313
9409,8286
9410,8789
9411,6815
9412,6955
9413,2807
9414,6701
9415,6797
9416,4472
9417,9629
9418,6663
9419,8108
9420,515
9421,7571
9422,9572
9423,1889
9424,1051
9425,4333
9426,7890
9427,2521
9428,6034
9429,7903
9430,6763
9431,8705
9432,3596
9433,3152
9434,8959
9435,9787
9436,6076
9437,8045
9438,558
9439,9571
9440,1901
9441,7997
9442,3673
9443,9072
9444,1773
9445,2743
9446,259
9447,7909
9448,3824
9449,9479
9450,7820
9451,9871
9452,9362
9453,5305
9454,9674
9455,7425
9456,5548
9457,4663
9458,5274
9459,7426
9460,8607
9461,6063
9462,9675
9463,6391
9464,6118
9465,3360
9466,3703
9467,1025
9468,7190
9469,1721
9470,4434
9471,7121
9472,963
9473,9868
9474,9490
9475,8407
9476,2323
9477,2830
9478,9642
9479,9147
9480,6869
9481,4348
9482,5421
9483,9784
9484,1776
9485,8683
9486,1933
9487,1217
9488,2796
9489,1297
9490,5686
9491,2944
9492,8994
9493,237
9494,295
9495,7408
9496,6533
9497,9150
9498,677
9499,9575
9500,1936
9501,2887
9502,4620
9503,4796
9504,3986
9505,8482
9506,1361
9507,8416
9508,6223
9509,4538
9510,2126
9511,8759
9512,1253
9513,7532
9514,9764
9515,7382
9516,2281
9517,262
9518,6562
9519,6514
9520,875
9521,9573
9522,8725
9523,8110
9524,7365
9525,4567
9526,2122
9527,1296
9528,4364
9529,6761
9530,8256
9531,2310
9532,9946
9533,9963
9534,369
9535,7461
9536,5258
9537,4613
9538,6681
9539,3996
9540,943
9541,3833
9542,655
9543,7101
9544,2140
9545,2175
9546,3747
9547,7670
9548,190
9549,6876
9550,5587
9551,274
9552,7440
9553,7893
9554,8366
9555,1557
9556,3829
9557,736
9558,5777
9559,2429
9560,7582
9561,4291
9562,9797
9563,1246
9564,3228
9565,7562
9566,5074
9567,2136
9568,609
9569,7327
9570,1652
9571,939
9572,5096
9573,4775
9574,2277
9575,2077
9576,4477
9577,1523
9578,436
9579,4810
9580,6074
9581,3678
9582,1482
9583,4231
9584,8218
9585,942
9586,2011
9587,799
9588,9293
9589,9236
9590,6850
9591,5063
9592,5827
9593,6995
9594,308
9595,1363
9596,9357
9597,2382
9598,2785
9599,8672
9600,5972
9601,7464
9602,2085
9603,3101
9604,7951
9605,767
9606,445
9607,6096
9608,2334
9609,1716
9610,2719
9611,2473
9612,2116
9613,2769
9614,8260
9615,1144
9616,5142
9617,7645
9618,8505
9619,9425
9620,6239
9621,6946
9622,9710
9623,766
9624,3694
9625,4888
9626,6263
9627,7360
9628,9428
9629,3191
9630,7548
9631,9873
9632,882
9633,210
9634,7752
9635,1026
9636,9368
9637,5054
9638,867
9639,6038
9640,9405
9641,4531
9642,2238
9643,6868
9644,2617
9645,9985
9646,5960
9647,4869
9648,4485
9649,4578
9650,1496
9651,7394
9652,6384
9653,1759
9654,9733
9655,5664
9656,1565
9657,1033
